image_id,hotel_id,url,source,timestamp,hotel_name,chain_id,latitude,longitude,chain_name,downloaded,image_name,image_folder,description
8146637,35301,https://i.travelapi.com/hotels/6000000/5240000/5232900/5232825/ea89ce43_b.jpg,travel_website,2019-12-21 16:10:45,Hilton Kyiv,3,50.44487,30.50502,Hilton,True,8146637.jpg,hotels-50k/images/train/3/35301/travel_website,"there is a bathroom with a bathtub, sink, and mirror, radiant smile. ultra wide shot, london, luxurious suit, pamukkale, wash, soap, wide panoramic shot, unique design, by Thota Vaikuntham, strong spotlights, sony ultra camera hd+, photo of, granite, wet brush, full width, eurostar, hotel"
8146638,35301,https://i.travelapi.com/hotels/6000000/5240000/5232900/5232825/810be276_b.jpg,travel_website,2019-12-21 16:10:45,Hilton Kyiv,3,50.44487,30.50502,Hilton,True,8146638.jpg,hotels-50k/images/train/3/35301/travel_website,"arafed bathroom with a large mirror and a bathtub, hangzhou, cinemascope panorama, artdevian, hotel, ambient lighting!, test, wide-angle long shot, melbourne, clean clear face, hd display, very relaxing, 3dcoat h 648, photo 1 5 mm, clean glow, canva"
8146639,35301,https://i.travelapi.com/hotels/6000000/5240000/5232900/5232825/d9687c10_b.jpg,travel_website,2019-12-21 16:10:45,Hilton Kyiv,3,50.44487,30.50502,Hilton,True,8146639.jpg,hotels-50k/images/train/3/35301/travel_website,"there is a bathroom with a sink, toilet and mirror, high resolution product photo, peter jones, background bar, hotel, h 1024, by May de Montravel Edwardes, bed on the right, wide panoramic shot"
8146640,35301,https://i.travelapi.com/hotels/6000000/5240000/5232900/5232825/e03a7f3e_b.jpg,travel_website,2019-12-21 16:10:45,Hilton Kyiv,3,50.44487,30.50502,Hilton,True,8146640.jpg,hotels-50k/images/train/3/35301/travel_website,"there is a bathroom with a bathtub, sink, and mirror, high resolution photograph, wlop : :, very fine detail and texture, spa, retaildesignblog.net, taken with a canon eos 5d, top art-station, beijing, towels"
8146641,35301,https://i.travelapi.com/hotels/6000000/5240000/5232900/5232825/7b6972d5_b.jpg,travel_website,2019-12-21 16:10:45,Hilton Kyiv,3,50.44487,30.50502,Hilton,True,8146641.jpg,hotels-50k/images/train/3/35301/travel_website,"there is a bathroom with a bathtub, sink, and mirror, by David Chipperfield, hdr detail, wlop : :, peter jones, luxurious suit, featured on dribble, muted dark colors, hugh detailed, made from old stone, sconces, unreal rendered"
8146642,35301,https://i.travelapi.com/hotels/6000000/5240000/5232900/5232825/b7c3afb1_b.jpg,travel_website,2019-12-21 16:10:45,Hilton Kyiv,3,50.44487,30.50502,Hilton,True,8146642.jpg,hotels-50k/images/train/3/35301/travel_website,"there is a bathroom with a bathtub, sink, and mirror, long flowing white robe, artdevian, madrid, complimentary contrast, wearing robes and neckties, four seasons, inspired by Werner Andermatt, granite, john pawson, dramatic rendering, well-rendered, warsaw, wide long view, placards"
8146643,35301,https://i.travelapi.com/hotels/6000000/5240000/5232900/5232825/122398a9_b.jpg,travel_website,2019-12-21 16:10:45,Hilton Kyiv,3,50.44487,30.50502,Hilton,True,8146643.jpg,hotels-50k/images/train/3/35301/travel_website,"arafian bathroom with a large tub and a large window, black and gold rich color, hangzhou, rich deep colors. masterpiece, hotel, retaildesignblog.net, shiny marble floor, upscale, has black wings, dramatic warm color, city apartment"
8146644,35301,https://i.travelapi.com/hotels/6000000/5240000/5232900/5232825/b260f5a6_b.jpg,travel_website,2019-12-21 16:10:45,Hilton Kyiv,3,50.44487,30.50502,Hilton,True,8146644.jpg,hotels-50k/images/train/3/35301/travel_website,"arafed bathroom with a large tub and a large window, black and gold rich color, heavenly marble, kakar cheung, penthouse, lush, rich deep colors. a masterpiece, mesmerising, marbled veins, dark!! intricate, smooth rocks, top floor boss shit, artdevian, cascading highrise, very very beautiful, earthy"
8146645,35301,https://i.travelapi.com/hotels/6000000/5240000/5232900/5232825/37d359ab_b.jpg,travel_website,2019-12-21 16:10:45,Hilton Kyiv,3,50.44487,30.50502,Hilton,True,8146645.jpg,hotels-50k/images/train/3/35301/travel_website,"arafed bathroom with a large mirror and a bathtub, some marble statues can be seen, four seasons, panorama shot, peter jones, wooden walls with framed art, by Manjit Bawa, in 2 0 1 5, view(full body + zoomed out), website, wearing a long flowing robe, app, mpc, flowing salmon-colored silk, 1"
8146646,35301,https://i.travelapi.com/hotels/6000000/5240000/5232900/5232825/065418eb_b.jpg,travel_website,2019-12-21 16:10:45,Hilton Kyiv,3,50.44487,30.50502,Hilton,False,,,
8146647,35301,https://i.travelapi.com/hotels/6000000/5240000/5232900/5232825/7b78ccf1_b.jpg,travel_website,2019-12-21 16:10:45,Hilton Kyiv,3,50.44487,30.50502,Hilton,False,,,
8146648,35301,https://i.travelapi.com/hotels/6000000/5240000/5232900/5232825/2a79681d_b.jpg,travel_website,2019-12-21 16:10:45,Hilton Kyiv,3,50.44487,30.50502,Hilton,False,,,
2597162,22295,https://traffickcam.com/images/2017/7/20160626_200510_7QLF5H.jpg,traffickcam,6/26/16 20:05,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,2597162.jpg,hotels-50k/images/train/-1/22295/traffickcam,"there is a bed with a pillow and a pillow case on it, kauai, proportions on a circle, (sfw) safe for work, by Altichiero, water stains, in las vegas, xhenomorph, swirly, perfectly proportioned"
2597163,22295,https://traffickcam.com/images/2017/7/20160626_200510_BQG7B6.jpg,traffickcam,6/26/16 20:05,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,2597163.jpg,hotels-50k/images/train/-1/22295/traffickcam,"there are two beds and a couch in a hotel room, polynesian style, well rendered.:1, panoramic shot, promotional images, heavy jpeg artifact blurry, beachfront, tall columns, dramatic theming, award winning h-512 w-512 n-6, 3 dmax, taken with canon eos 5 d, azure, multiple desks"
2597165,22295,https://traffickcam.com/images/2017/7/20160626_200510_6T6X9W.jpg,traffickcam,6/26/16 20:05,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,2597165.jpg,hotels-50k/images/train/-1/22295/traffickcam,"there are two beds in a hotel room with a balcony, underwater explosion, f1.8 anamorphic, florida, gaming room, low res, tvs, luxury item showcase, walt disney world, beach party, tall windows, dirty room, island, the shackled, seaview, honeycomb halls"
2626189,22295,https://traffickcam.com/images/2017/8/20160722_231918_GH6M7C.jpg,traffickcam,7/22/16 23:19,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,2626189.jpg,hotels-50k/images/train/-1/22295/traffickcam,"there is a bed with white sheets and pillows in a room, proportions on a circle, two skinny figures, white wrinkled shirt, rule 34, eyelevel perspective image, photo blurring, underbrush wash, h 576, size difference, avoid symmetry, tempting"
2626190,22295,https://traffickcam.com/images/2017/8/20160722_231918_ZRGSX9.jpg,traffickcam,7/22/16 23:19,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,2626190.jpg,hotels-50k/images/train/-1/22295/traffickcam,"there is a toilet and bathtub in a small bathroom, ( ( ( kauai ) ) ), terrorist attack, los angeles 2 0 1 5, (sfw) safe for work, that resembles a bull\'s, splotch, in a hotel hallway, by Elaine Duillo, full width, sensory processing overload, hellscape"
2626192,22295,https://traffickcam.com/images/2017/8/20160722_231918_43MXEF.jpg,traffickcam,7/22/16 23:19,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,2626192.jpg,hotels-50k/images/train/-1/22295/traffickcam,"there is a room with a bed, desk, and a refrigerator, new jersey, crowded inn in the background, low ultrawide shot, downtown jacksonville florida, casino, full body-n 9, frontal view, midjourney style, desolation, extremely high budget, tiled floor, mold, 1500"
6709045,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/43e70a5e_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709045.jpg,hotels-50k/images/train/-1/22295/travel_website,"there are two beds in a hotel room with a television, big bear lake california, corporate photo, interconnections, studio disney, pch, large wingspan, pinnacle studio, oceanside, wildscapes, craigville, product showcase, weta studios, googie motifs, iso 1 0 0 wide view"
6709046,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/b0566daf_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709046.jpg,hotels-50k/images/train/-1/22295/travel_website,"arafed bedroom with a bed, television, dresser, and a flat screen tv, in a beachfront environment, wide panoramic shot, in savannah, the ocean in the background, dreampool rooms, is relaxing on a beach, robes, sony a3iii camera shot, offshore winds"
6709047,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/5f877ddd_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709047.jpg,hotels-50k/images/train/-1/22295/travel_website,"there is a bed and a television in a room, downtown jacksonville florida, 2019 trending photo, wood door, holiday resort, white marble, gallery quality, bust view, jamaican vibe, hanging scroll on wall, next to a pool, travel guide, maintain aspect ratio, inspired by Aramenta Dianthe Vail, tile"
6709048,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/e86100a3_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709048.jpg,hotels-50k/images/train/-1/22295/travel_website,"arafed view of a bedroom with a large bed and a flat screen tv, the emerald coast, in 2 0 1 8, magic kingdom, panorama view, seascape, corporate photo, interconnections, calm environment, the deck of many things, soft vignette, meeting room, palm trees, expansive view"
6709049,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/37aea5e9_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709049.jpg,hotels-50k/images/train/-1/22295/travel_website,"there are two beds in a hotel room with a television, 2 0 1 9, downtown jacksonville florida, landscape wide shot, flower garden, full body and head shot, woodlands, complimentary color, tall columns, professionally made"
6709050,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/88e20f6f_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709050.jpg,hotels-50k/images/train/-1/22295/travel_website,"a view of a parking lot with a red car parked in front of it, beach pic, centered horizon, smoke coming out of the chimney, wide angle exterior 2022, hotel room, the emerald coast, contrails, extreme panoramic, blessing palms, 2 0 1 9, lens flare, full width, nuclear explosion on the horizon, airbnb, ue marketplace, gradins view"
6709051,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/09838c4e_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709051.jpg,hotels-50k/images/train/-1/22295/travel_website,"arafed view of a hotel room with two beds and a chair, winter park background, wide angle studio shoot, tropical palms, key is on the center of image, in disney, image on the store website, underground room, full subject shown in photo, maintenance area, 2 0 1 9, photo of the middle of the ocean, productphoto, wall"
6709052,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/6e998f59_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709052.jpg,hotels-50k/images/train/-1/22295/travel_website,"there is a room with a bed, desk, chair, television and a couch, wide angle landscape shot, great wolf, corporate photo, 2 0 1 9, motel, beautiful panoramic imagery, wrestling ring, adjacent hallways, featured, colonial style, image artifacts, enhanced quality, tiny room with dirty wall tiles, see"
6709053,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/930eca18_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709053.jpg,hotels-50k/images/train/-1/22295/travel_website,"arafed view of a bedroom with a bed, desk, and chairs, in a beachfront environment, disney world, sky and ocean background, capital plaza, reclining on bed, panoramic shot, maintenance area, honeycomb halls, large screens, hallway, parlor"
6709054,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/d9996a6b_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,False,,,
6709055,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/7ee31b80_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709055.jpg,hotels-50k/images/train/-1/22295/travel_website,"a view of a beach with a pool and a beach side resort, myrtle, beautiful panoramic imagery, made in 2019, exterior photo, looking out at the ocean, apartment, courtyard, pirate setting, trading, golden towers, clear beautiful sky, high ceilings, patio"
6709056,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/840a61d2_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,False,,,
6709057,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/b4a8c345_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709057.jpg,hotels-50k/images/train/-1/22295/travel_website,"arafed view of a living room with a couch, chair, coffee table and a balcony, the emerald coast, the ocean in the background, promotional material, myrtle, whole room, near the seashore, scene, bed on the right, beachfront"
6709058,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/e718ab2e_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709058.jpg,hotels-50k/images/train/-1/22295/travel_website,"a view of a pool and beach from a balcony of a house, running in savannah, images on the sales website, ultrawide landscape, photo taken from far, medallions, sun high in the sky, 2 0 1 9, standing on a beach, worth1000.com, professional product photo, deserted"
6709059,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/a0a5364b_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709059.jpg,hotels-50k/images/train/-1/22295/travel_website,"arafed view of a living room with a couch, chair, table and a balcony, myrtle, beach background, sitting on the edge of a bed, corporate photo, long hallway, overlooking the beach, tall door, open shiny floor, towels, connecting life, app, back facing"
6709060,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/69870e90_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,False,,,
6709061,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/6da69000_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,False,,,
6709062,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/a7dbdec4_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709062.jpg,hotels-50k/images/train/-1/22295/travel_website,"arafed view of a hotel room with a bed, desk, television and a chair, the emerald coast, 2019 trending photo, panorama shot, boardwalk, midjourney!, interconnections, tile floor, very clear view, fully decorated, busy room, with a lush grass lawn, barracks, awe - inspiring award - winning, top lit"
6709063,22295,https://i.travelapi.com/hotels/1000000/990000/983000/982925/744e8849_b.jpg,travel_website,2019-12-19 11:37:36,Dunes Village Resort,-1,33.72444,-78.84171,unknown,True,6709063.jpg,hotels-50k/images/train/-1/22295/travel_website,"there is a room with a table, chairs, and a television, standing near the beach, official product photo, mirror hallways, florida, ocean in the distance, hotel room, partially operational, large comfy bed, front facing shot, work, panorama shot, countdown, listing image, big windows, highly quality, promo, gpt, fullbody, seaside"
